Year,State,Top10_adj,Top5_adj,Top1_adj,Top05_adj,Top01_adj,Top001_adj
1925,Nevada,42.05,27.08,11.13,7.76,3.84,0.82
1925,New Hampshire,41.52,30.62,15.64,11.65,5.44,1.49
1925,New Jersey,53.50,39.34,22.11,16.67,8.49,2.82
1925,New Mexico,39.96,32.08,14.79,9.91,4.05,0.90
1925,New York,53.00,40.17,25.82,20.65,11.70,4.65
1925,North Carolina,31.74,24.11,13.51,10.20,5.12,1.74
1925,North Dakota,32.72,25.05,10.47,6.78,2.70,0.60
1925,Ohio,42.25,32.66,17.88,13.78,7.08,2.58
1925,Oklahoma,39.76,31.89,18.53,14.33,8.14,4.32
1925,Oregon,38.29,27.76,13.27,9.50,4.13,1.01
1925,Pennsylvania,45.26,33.40,19.96,15.77,8.59,3.43
1925,Rhode Island,45.88,34.16,20.79,16.33,8.66,2.95
1925,South Carolina,30.05,22.47,13.00,8.86,3.92,0.93
1925,South Dakota,30.39,21.75,7.84,5.16,1.96,0.45
1925,Tennessee,40.31,32.42,18.82,14.16,6.51,1.72
1925,Texas,43.62,35.26,17.27,12.72,6.29,1.98
1925,Utah,37.94,26.97,12.26,8.83,3.99,1.02
1925,Vermont,41.74,32.51,17.01,12.71,6.21,1.97
1925,Virginia,39.99,32.11,17.09,12.78,6.19,1.87
1925,Washington,41.37,28.20,11.94,8.37,3.75,1.09
1925,West Virginia,36.74,27.89,13.86,10.37,4.97,1.45
1925,Wisconsin,36.43,26.73,13.36,9.98,4.98,1.77
1925,Wyoming,35.12,23.31,9.87,6.76,2.68,0.65
1926,United States,45.71,34.61,19.91,15.55,8.46,3.36
1926,Alabama,34.45,25.68,15.49,11.43,5.26,1.50
1926,Arizona,42.81,31.66,14.24,9.92,4.35,1.32
1926,Arkansas,29.75,21.26,12.58,9.06,4.36,1.46
1926,California,45.37,31.49,17.71,13.45,6.96,2.58
1926,Colorado,44.09,31.82,16.11,12.02,5.99,2.12
1926,Connecticut,48.71,34.83,20.49,15.73,7.65,2.31
1926,Delaware,68.88,53.88,39.03,33.74,22.42,9.18
1926,District of Columbia,59.48,40.16,22.13,16.50,7.90,2.38
1926,Florida,39.63,28.32,15.78,11.84,6.08,2.36
1926,Georgia,39.77,30.69,18.11,13.45,6.20,1.66
1926,Idaho,31.52,21.89,8.13,5.24,1.90,0.40
1926,Illinois,47.34,33.29,18.97,14.49,7.56,2.82
1926,Indiana,38.71,29.19,16.37,12.71,7.11,3.33
1926,Iowa,34.73,25.95,13.08,9.53,4.47,1.39
1926,Kansas,37.44,28.49,15.14,10.93,5.00,1.50
1926,Kentucky,38.82,29.79,17.97,13.39,6.27,1.73
1926,Louisiana,41.53,32.34,16.29,11.80,5.48,1.44
1926,Maine,42.12,32.30,18.88,14.73,8.25,3.49
1926,Maryland,59.65,42.26,23.27,17.66,9.18,3.50
1926,Massachusetts,49.58,35.36,20.87,16.01,8.12,2.71
1926,Michigan,41.31,30.79,18.09,14.34,8.19,3.59
1926,Minnesota,41.13,30.79,16.62,12.52,6.18,1.82
1926,Mississippi,28.71,20.29,12.64,8.77,3.86,1.02
1926,Missouri,45.08,34.34,19.27,14.75,7.45,2.36
1926,Montana,44.00,31.86,14.04,9.77,4.17,1.16
1926,Nebraska,38.67,28.78,12.95,9.06,3.78,1.00
1926,Nevada,47.19,31.01,13.00,8.97,4.12,1.43
1926,New Hampshire,42.42,31.03,16.14,11.96,5.76,1.59
1926,New Jersey,51.98,36.58,20.30,15.34,7.87,2.89
1926,New Mexico,40.88,31.73,15.59,10.67,4.45,1.23
1926,New York,53.34,38.76,24.45,19.53,11.12,4.52
1926,North Carolina,32.54,23.88,14.17,10.75,5.57,2.12
1926,North Dakota,33.91,25.17,12.06,8.03,3.06,0.62
1926,Ohio,42.10,31.81,18.07,14.01,7.46,2.88
1926,Oklahoma,40.62,31.48,18.62,14.44,8.06,3.69
1926,Oregon,39.16,28.01,13.69,9.99,4.63,1.63
1926,Pennsylvania,44.90,32.09,19.14,15.18,8.60,3.78
1926,Rhode Island,46.69,34.75,20.58,15.86,8.06,2.48
1926,South Carolina,30.82,22.27,13.72,9.35,4.03,1.00
1926,South Dakota,32.62,23.96,10.53,7.05,2.89,0.74
1926,Tennessee,40.70,31.56,18.69,14.12,6.82,1.98
1926,Texas,44.07,34.48,17.81,13.23,6.78,2.44
1926,Utah,39.68,28.81,13.81,9.91,4.38,1.10
1926,Vermont,42.68,32.64,17.03,12.50,6.01,1.84
1926,Virginia,40.39,31.27,17.25,12.99,6.45,2.11
1926,Washington,45.18,30.67,13.07,9.16,4.13,1.27
1926,West Virginia,37.73,28.35,14.54,10.78,5.25,1.68
1926,Wisconsin,37.60,27.88,14.75,11.14,5.73,2.13
1926,Wyoming,35.44,24.69,10.64,7.33,2.95,0.63
1927,United States,46.67,35.69,21.03,16.60,9.25,3.75
1927,Alabama,33.77,25.97,15.92,11.78,5.43,1.57
1927,Arizona,41.74,31.95,14.99,10.63,4.96,1.88
1927,Arkansas,29.38,21.72,13.49,9.83,4.86,1.79
1927,California,45.16,32.30,17.94,13.53,6.80,2.35
1927,Colorado,43.97,33.79,17.76,13.33,6.65,2.29
1927,Connecticut,48.86,36.54,21.70,16.71,8.09,2.31
1927,Delaware,66.37,56.04,43.16,37.84,25.68,10.12
1927,District of Columbia,59.30,41.73,23.49,17.97,9.18,3.25
1927,Florida,42.02,32.35,17.93,13.94,7.55,2.92
1927,Georgia,39.16,31.18,19.27,14.52,7.20,2.40
1927,Idaho,31.40,22.98,8.93,5.92,2.36,0.68
1927,Illinois,46.50,34.04,19.82,15.46,8.48,3.32
1927,Indiana,37.95,29.57,16.36,12.60,6.76,2.77
1927,Iowa,34.38,26.56,13.65,10.36,5.03,1.71
1927,Kansas,36.29,28.40,14.30,10.34,4.59,1.30
1927,Kentucky,37.97,30.03,18.68,14.16,6.93,2.22
1927,Louisiana,40.92,32.88,17.04,12.38,5.86,1.65
1927,Maine,41.51,33.06,19.38,15.01,8.08,3.06
1927,Maryland,58.70,43.49,25.31,19.52,10.61,4.72
1927,Massachusetts,49.64,37.26,22.43,17.32,8.64,2.72
1927,Michigan,41.40,30.95,18.35,14.74,8.66,3.86
1927,Minnesota,40.57,31.61,17.69,13.49,6.88,2.35
1927,Mississippi,28.11,20.49,13.02,9.23,4.18,1.19
1927,Missouri,44.36,35.09,20.09,15.42,7.78,2.57
1927,Montana,42.04,30.38,13.67,9.76,4.45,1.57
1927,Nebraska,38.13,29.63,13.78,9.67,3.99,1.03
1927,Nevada,47.10,32.31,13.63,9.58,4.54,1.50
1927,New Hampshire,41.95,32.33,17.89,13.65,7.09,2.60
1927,New Jersey,49.84,36.19,20.72,16.02,8.83,3.67
1927,New Mexico,40.07,32.06,16.22,11.09,4.54,1.10
1927,New York,52.89,40.42,26.16,21.19,12.38,5.22
1927,North Carolina,32.08,24.33,15.25,11.90,6.62,2.82
1927,North Dakota,33.22,25.43,12.34,8.25,3.12,0.64
1927,Ohio,41.69,32.83,18.95,14.77,7.79,2.95
1927,Oklahoma,39.56,31.57,18.13,13.76,6.96,2.55
1927,Oregon,37.81,27.28,12.75,9.09,4.00,1.09
1927,Pennsylvania,44.73,33.43,20.06,15.90,8.85,3.65
1927,Rhode Island,46.30,36.27,21.94,16.99,8.64,2.83
1927,South Carolina,30.04,22.35,13.96,9.88,4.39,1.09
1927,South Dakota,32.50,24.74,11.69,7.83,3.03,0.72
1927,Tennessee,40.02,32.01,19.57,14.90,7.40,2.44
1927,Texas,43.11,34.73,17.64,13.03,6.59,2.48
1927,Utah,39.23,29.79,15.29,11.28,5.43,1.81
1927,Vermont,41.99,33.40,17.52,12.94,6.10,1.90
1927,Virginia,39.58,31.58,18.00,13.60,6.72,2.20
1927,Washington,44.33,31.29,13.17,9.26,4.22,1.34
1927,West Virginia,37.00,28.78,15.44,11.61,5.62,1.73
1927,Wisconsin,37.14,28.36,15.42,11.81,6.27,2.53
1927,Wyoming,36.93,25.10,10.94,7.49,2.93,0.75
1928,United States,49.29,38.56,23.94,19.40,11.54,5.02
1928,Alabama,34.97,27.27,18.00,13.90,7.72,3.77
1928,Arizona,43.29,33.83,17.88,13.64,7.81,3.33
1928,Arkansas,30.31,22.73,14.23,10.12,4.49,1.24
1928,California,48.26,35.57,20.48,15.86,8.57,3.14
1928,Colorado,45.96,36.00,19.76,15.08,8.04,3.03
1928,Connecticut,51.04,38.88,24.25,19.08,10.15,3.63
1928,Delaware,69.54,59.11,46.18,40.58,27.59,10.49
1928,District of Columbia,60.26,43.07,24.70,18.90,9.42,2.92
1928,Florida,45.23,36.96,22.73,18.48,11.65,5.85
1928,Georgia,40.54,32.68,20.76,15.70,7.92,2.68
1928,Idaho,33.04,24.99,10.35,6.81,2.67,0.68
1928,Illinois,49.33,36.87,23.08,18.64,11.03,4.70
1928,Indiana,39.51,31.31,17.53,13.61,7.44,3.01
1928,Iowa,35.98,28.25,16.41,12.72,7.36,3.90
1928,Kansas,37.91,30.12,16.10,11.63,5.37,1.75
1928,Kentucky,39.04,31.22,19.82,15.35,7.98,2.96
1928,Louisiana,42.54,34.62,18.68,13.94,7.20,2.33
1928,Maine,43.14,34.83,21.00,16.51,9.18,3.88
1928,Maryland,61.70,46.29,27.07,20.93,11.18,4.30
1928,Massachusetts,52.32,39.61,24.78,19.50,10.48,3.92
1928,Michigan,43.07,33.71,21.43,17.60,10.83,4.89
1928,Minnesota,42.28,33.63,20.21,16.04,9.25,3.79
1928,Mississippi,29.01,21.47,14.00,9.84,4.47,1.28
1928,Missouri,46.00,36.81,21.93,17.23,9.28,3.61
1928,Montana,44.37,33.52,15.94,11.43,5.53,2.41
1928,Nebraska,39.72,31.39,15.26,10.95,4.96,1.59
1928,Nevada,50.57,36.65,18.27,13.97,7.80,2.96
1928,New Hampshire,43.87,34.42,19.34,14.78,7.61,2.55
1928,New Jersey,52.72,38.97,23.51,18.63,10.70,4.77
1928,New Mexico,41.42,33.53,17.47,12.16,5.35,1.74
1928,New York,55.87,43.76,30.10,25.05,15.24,6.29
1928,North Carolina,33.37,25.71,17.10,13.75,8.40,4.19
1928,North Dakota,34.35,26.66,13.10,8.77,3.21,0.62
1928,Ohio,44.12,35.19,21.69,17.54,10.35,4.69
1928,Oklahoma,41.32,33.43,20.08,15.34,7.86,2.75
1928,Oregon,40.59,31.03,15.50,11.30,5.40,1.82
1928,Pennsylvania,46.62,36.32,22.57,18.08,10.43,4.33
1928,Rhode Island,48.39,38.39,24.21,19.11,10.27,3.47
1928,South Carolina,30.97,23.38,15.23,10.93,5.06,1.50
1928,South Dakota,33.73,26.06,12.86,8.74,3.50,0.91
1928,Tennessee,41.31,33.42,21.08,16.42,8.96,3.78
1928,Texas,44.96,36.97,19.19,14.20,7.28,2.76
1928,Utah,40.75,31.37,16.36,12.11,5.89,1.74
1928,Vermont,42.90,33.74,17.92,13.37,6.44,2.04
1928,Virginia,40.98,33.10,19.14,14.62,7.57,2.77
1928,Washington,45.90,32.64,15.27,11.10,5.46,1.85
1928,West Virginia,38.73,30.92,16.89,12.80,6.44,2.06
1928,Wisconsin,39.04,30.44,17.24,13.42,7.43,3.13
1928,Wyoming,38.95,27.31,12.43,8.61,3.59,0.98
1929,United States,46.71,36.48,22.35,18.07,10.91,4.99
1929,Alabama,31.30,23.08,14.49,10.74,5.26,1.89
1929,Arizona,40.16,29.73,14.58,10.65,5.47,2.24
1929,Arkansas,28.71,20.61,12.92,9.15,3.93,1.11
1929,California,46.10,32.93,17.88,13.57,7.02,2.41
1929,Colorado,42.60,32.33,17.27,12.94,6.49,2.15
1929,Connecticut,50.99,38.32,24.06,19.13,10.64,4.49
1929,Delaware,61.91,50.71,38.92,34.10,22.83,7.16
1929,District of Columbia,44.71,30.94,17.67,13.67,7.14,2.20
1929,Florida,39.92,31.28,18.85,15.07,9.13,4.38
1929,Georgia,33.65,25.31,15.46,11.51,5.60,1.80
1929,Idaho,32.39,23.73,9.44,6.12,2.42,0.62
1929,Illinois,47.35,34.76,21.08,16.82,9.86,4.22
1929,Indiana,34.81,26.14,14.57,11.17,6.04,2.57
1929,Iowa,31.60,23.36,12.52,9.22,4.58,1.76
1929,Kansas,35.34,26.92,13.80,9.83,4.36,1.40
1929,Kentucky,37.09,28.59,18.32,14.17,7.54,2.89
1929,Louisiana,37.53,29.01,15.46,11.21,5.50,1.91
1929,Maine,42.77,33.55,19.80,15.40,8.38,3.14
1929,Maryland,52.79,39.14,23.24,18.17,10.30,4.42
1929,Massachusetts,53.39,40.17,25.58,20.44,11.41,4.29
1929,Michigan,42.81,32.68,20.18,16.44,10.14,4.80
1929,Minnesota,38.14,29.59,17.46,13.56,7.17,2.39
1929,Mississippi,27.67,19.62,12.60,8.82,3.91,1.04
1929,Missouri,43.11,33.45,19.75,15.46,8.39,3.34
1929,Montana,38.99,28.25,13.56,9.78,4.71,1.91
1929,Nebraska,32.03,23.77,11.96,8.60,3.96,1.35
1929,Nevada,40.05,27.86,13.40,9.98,5.29,1.28
1929,New Hampshire,38.68,29.87,16.48,12.42,6.22,1.93
1929,New Jersey,49.40,35.82,21.15,16.73,9.91,4.41
1929,New Mexico,35.01,26.60,13.23,8.98,3.65,1.11
1929,New York,64.91,49.66,34.37,29.02,18.71,8.38
1929,North Carolina,28.59,20.49,12.90,9.96,5.54,2.37
1929,North Dakota,26.84,18.83,9.17,6.16,2.32,0.47
1929,Ohio,40.51,31.19,18.76,15.00,8.73,3.78
1929,Oklahoma,38.43,29.86,18.10,13.85,7.16,2.69
1929,Oregon,35.17,26.76,13.09,9.36,4.20,1.19
1929,Pennsylvania,45.74,35.10,21.78,17.55,10.43,4.70
1929,Rhode Island,47.97,37.03,23.44,18.64,10.26,3.63
1929,South Carolina,26.45,18.46,12.01,8.84,4.09,1.11
1929,South Dakota,29.34,21.21,10.82,7.57,3.38,1.31
1929,Tennessee,35.99,27.54,16.73,12.70,6.41,2.43
1929,Texas,39.39,30.78,16.14,11.96,6.22,2.55
1929,Utah,35.79,27.35,14.11,10.34,4.89,1.49
1929,Vermont,37.82,29.28,15.63,11.67,5.59,1.85
1929,Virginia,33.14,24.83,13.79,10.37,5.12,1.75
1929,Washington,40.91,29.70,14.47,10.96,6.25,3.08
1929,West Virginia,33.21,24.89,13.73,10.29,5.01,1.45
1929,Wisconsin,36.56,27.40,15.10,11.60,6.18,2.32
1929,Wyoming,32.57,23.30,10.00,6.71,2.53,0.54
1930,United States,43.87,32.06,17.22,13.20,7.07,2.84
1930,Alabama,32.51,23.28,14.64,10.50,5.01,1.64
1930,Arizona,37.58,27.21,12.17,8.57,4.15,1.71
1930,Arkansas,28.48,19.54,12.90,8.85,3.62,0.95
1930,California,44.25,30.05,14.71,10.92,5.43,1.85
1930,Colorado,40.61,29.79,15.01,11.11,5.66,2.19
1930,Connecticut,44.57,31.43,17.46,13.30,6.77,2.30
1930,Delaware,54.15,41.94,28.68,24.08,15.03,5.94
1930,District of Columbia,41.46,26.53,13.48,9.96,4.73,1.24
1930,Florida,38.24,28.59,15.77,11.91,6.23,2.35
1930,Georgia,33.77,24.45,14.61,10.47,4.84,1.44
1930,Idaho,29.01,20.04,8.38,5.37,1.93,0.37
1930,Illinois,44.35,31.80,16.94,12.94,6.77,2.69
1930,Indiana,35.67,26.21,13.88,10.36,5.17,1.93
1930,Iowa,32.03,22.84,11.94,8.59,3.95,1.28
1930,Kansas,32.91,23.65,12.20,8.63,3.74,1.05
1930,Kentucky,35.88,26.40,15.68,11.34,5.22,1.67
1930,Louisiana,38.96,29.25,14.76,10.35,4.60,1.29
1930,Maine,39.57,29.64,15.76,11.59,5.42,1.54
1930,Maryland,51.13,35.39,18.89,14.35,7.62,3.28
1930,Massachusetts,46.72,32.62,18.00,13.56,6.67,2.14
1930,Michigan,38.02,28.38,15.29,11.84,6.60,2.88
1930,Minnesota,37.70,27.69,14.45,10.65,5.01,1.55
1930,Mississippi,28.26,19.34,13.37,9.15,3.87,1.05
1930,Missouri,40.68,30.56,16.70,12.51,6.04,1.94
1930,Montana,34.91,25.44,11.43,7.89,3.42,1.08
1930,Nebraska,34.26,24.90,12.03,8.49,3.69,1.18
1930,Nevada,36.80,26.07,13.10,10.13,6.49,3.42
1930,New Hampshire,38.00,27.33,13.66,9.92,4.63,1.38
1930,New Jersey,45.81,30.99,15.97,12.03,6.24,2.59
1930,New Mexico,37.59,27.98,13.79,9.34,3.68,0.94
1930,New York,50.98,35.84,21.14,16.76,9.73,4.54
1930,North Carolina,29.13,20.15,12.83,9.55,5.24,2.42
1930,North Dakota,28.38,19.46,9.32,6.08,2.23,0.49
1930,Ohio,39.27,29.53,15.84,12.09,6.35,2.54
1930,Oklahoma,38.56,28.88,17.00,12.77,6.42,2.24
1930,Oregon,36.59,26.31,12.06,8.45,3.50,0.84
1930,Pennsylvania,41.17,30.09,16.71,12.92,6.94,2.82
1930,Rhode Island,44.08,32.49,18.25,13.96,7.20,2.27
1930,South Carolina,27.70,18.83,11.65,8.14,3.42,0.87
1930,South Dakota,30.06,21.01,10.38,6.97,2.66,0.67
1930,Tennessee,36.71,27.17,15.43,11.16,5.13,1.55
1930,Texas,38.70,29.01,14.76,10.71,5.40,2.22
1930,Utah,35.77,25.66,12.20,8.60,3.64,0.98
1930,Vermont,37.89,27.63,13.70,9.98,4.63,1.41
1930,Virginia,35.49,26.04,13.36,9.72,4.49,1.44
1930,Washington,41.25,27.75,11.81,8.31,3.98,1.55
1930,West Virginia,33.84,24.51,12.63,9.13,4.06,1.08
1930,Wisconsin,38.38,27.18,13.71,10.16,4.95,1.66
1930,Wyoming,33.66,22.88,9.58,6.44,2.54,0.49
1931,United States,44.54,31.23,15.50,11.57,5.89,2.25
1931,Alabama,34.00,22.99,14.75,10.38,4.62,1.35
1931,Arizona,37.53,26.10,11.59,7.83,3.36,0.98
1931,Arkansas,27.17,16.96,11.31,7.98,3.05,0.70
1931,California,43.93,28.82,13.23,9.60,4.63,1.55
1931,Colorado,43.38,31.07,14.93,10.87,5.25,1.96
1931,Connecticut,44.38,30.34,15.30,11.41,5.58,1.80
1931,Delaware,52.68,39.08,25.72,21.80,14.71,5.82
1931,District of Columbia,43.73,26.06,12.21,8.89,4.10,1.10
1931,Florida,41.92,29.98,16.66,12.55,6.79,3.20
1931,Georgia,36.78,25.44,15.32,10.73,4.89,1.45
1931,Idaho,30.68,20.06,8.98,5.48,1.82,0.34
1931,Illinois,46.11,30.95,15.16,11.32,5.81,2.31
1931,Indiana,36.10,24.84,12.86,9.19,4.31,1.44
1931,Iowa,33.17,22.26,12.30,8.69,3.86,1.20
1931,Kansas,32.96,22.07,11.52,8.05,3.55,1.14
1931,Kentucky,36.06,24.81,14.44,10.20,4.50,1.29
1931,Louisiana,39.34,27.70,14.14,9.63,4.14,1.02
1931,Maine,42.82,30.77,15.98,11.81,5.95,2.41
1931,Maryland,50.88,34.31,16.54,12.26,6.19,2.45
1931,Massachusetts,46.10,30.02,14.83,10.86,5.01,1.46
1931,Michigan,40.87,28.51,14.72,11.34,6.48,3.25
1931,Minnesota,40.83,29.02,14.20,10.22,4.52,1.26
1931,Mississippi,27.81,17.53,12.18,8.55,3.25,0.79
1931,Missouri,41.47,29.58,14.97,10.98,5.08,1.56
1931,Montana,39.81,28.11,12.58,8.53,3.61,1.13
1931,Nebraska,37.04,25.67,12.44,8.65,3.66,0.98
1931,Nevada,45.95,30.81,14.30,10.72,6.45,2.22
1931,New Hampshire,40.94,28.35,13.40,9.57,4.24,1.25
1931,New Jersey,48.29,30.84,14.53,10.68,5.38,2.13
1931,New Mexico,37.36,25.95,13.23,8.86,3.56,1.02
1931,New York,49.86,32.59,17.25,13.27,7.22,2.98
1931,North Carolina,32.48,21.65,13.93,10.29,5.63,2.58
1931,North Dakota,36.64,25.32,13.44,8.62,3.14,0.66
1931,Ohio,40.62,28.30,13.64,9.97,4.73,1.55
1931,Oklahoma,35.04,23.90,13.52,9.50,4.27,1.13
1931,Oregon,36.47,25.17,11.16,7.61,3.09,0.73
1931,Pennsylvania,42.76,29.50,15.14,11.43,5.98,2.34
1931,Rhode Island,44.93,31.55,16.46,12.41,6.42,1.95
1931,South Carolina,29.83,19.31,12.37,8.58,3.60,0.94
1931,South Dakota,35.58,24.38,13.61,9.02,3.55,0.86
1931,Tennessee,38.06,26.57,15.28,10.86,5.08,1.72
1931,Texas,39.45,27.79,14.24,9.99,4.76,1.69
1931,Utah,38.72,27.15,12.40,8.52,3.48,0.98
1931,Vermont,40.13,28.24,12.70,8.97,3.94,1.24
1931,Virginia,35.56,24.36,12.32,8.69,3.93,1.18
1931,Washington,43.60,29.38,11.13,7.47,3.16,1.03
1931,West Virginia,33.74,22.76,11.64,8.06,3.37,0.81
1931,Wisconsin,38.88,26.22,12.14,8.68,3.99,1.30
1931,Wyoming,37.62,25.28,9.74,6.35,2.30,0.46
1932,United States,46.37,32.67,15.56,11.62,5.97,1.99
1932,Alabama,33.97,24.04,15.12,10.22,4.37,1.28
1932,Arizona,38.67,28.34,11.21,7.32,2.91,0.78
1932,Arkansas,28.21,18.78,12.81,8.51,3.13,0.74
1932,California,45.49,29.67,13.09,9.58,4.76,1.41
1932,Colorado,44.85,32.35,14.41,10.46,4.97,1.65
1932,Connecticut,45.73,30.59,15.66,11.78,5.77,1.65
1932,Delaware,59.65,44.67,29.37,25.05,16.31,6.92
1932,District of Columbia,40.08,24.16,10.73,7.77,3.45,0.87
1932,Florida,40.92,30.40,15.38,11.39,6.09,2.43
1932,Georgia,38.64,28.31,15.89,11.05,5.33,1.83
1932,Idaho,30.02,20.43,9.24,5.52,1.79,0.36
1932,Illinois,44.84,30.71,14.48,10.76,5.37,1.72
1932,Indiana,38.20,27.91,13.13,9.27,4.33,1.46
1932,Iowa,35.91,25.82,11.65,7.80,3.42,0.97
1932,Kansas,35.43,25.38,12.83,8.75,3.96,1.37
1932,Kentucky,38.52,28.20,15.46,10.87,4.96,1.48
1932,Louisiana,40.57,30.08,14.28,9.75,4.30,1.38
1932,Maine,42.70,31.01,15.00,10.96,5.34,1.67
1932,Maryland,52.90,34.19,15.88,11.76,5.85,1.89
1932,Massachusetts,45.68,29.35,14.47,10.70,4.92,1.20
1932,Michigan,39.29,28.15,12.70,9.41,4.93,1.86
1932,Minnesota,39.12,28.13,13.08,9.47,4.38,1.18
1932,Mississippi,27.91,18.51,13.09,9.01,3.23,0.79
1932,Missouri,44.51,32.59,15.43,11.31,5.47,1.60
1932,Montana,36.68,26.52,11.29,7.74,3.52,1.25
1932,Nebraska,36.38,26.25,12.05,8.30,3.50,0.84
1932,Nevada,39.12,25.36,10.75,7.97,4.73,1.85
1932,New Hampshire,43.07,29.79,13.53,9.67,4.42,1.23
1932,New Jersey,47.94,30.76,14.55,10.79,5.46,2.00
1932,New Mexico,38.73,28.39,13.69,8.73,3.49,1.08
1932,New York,51.16,33.86,18.08,14.02,7.14,2.41
1932,North Carolina,33.87,23.95,15.11,11.22,6.39,3.32
1932,North Dakota,35.98,25.88,11.31,7.19,2.52,0.54
1932,Ohio,42.78,30.51,14.14,10.26,4.98,1.49
1932,Oklahoma,38.63,28.31,14.57,9.89,4.31,1.11
1932,Oregon,36.53,26.38,10.73,7.18,2.84,0.67
1932,Pennsylvania,44.71,30.82,15.00,11.38,5.89,1.91
1932,Rhode Island,47.08,31.85,16.52,12.65,6.61,2.07
1932,South Carolina,30.37,20.75,13.05,8.59,3.50,0.96
1932,South Dakota,34.41,24.44,12.23,7.97,3.07,0.75
1932,Tennessee,39.92,29.49,16.00,10.98,4.96,1.56
1932,Texas,40.10,29.64,13.81,9.52,4.38,1.49
1932,Utah,38.00,27.72,11.64,8.11,3.75,1.22
1932,Vermont,43.48,29.76,12.81,9.22,4.28,1.23
1932,Virginia,38.86,28.51,12.80,9.06,4.22,1.31
1932,Washington,42.20,28.33,10.36,6.83,2.84,0.85
1932,West Virginia,37.85,27.59,12.74,8.79,3.82,1.03
1932,Wisconsin,38.20,26.53,11.17,7.76,3.47,1.04
1932,Wyoming,38.99,26.42,9.61,6.30,2.40,0.56
1933,United States,45.60,33.19,16.46,12.46,6.61,2.34
1933,Alabama,32.20,22.95,14.78,10.13,4.48,1.52
1933,Arizona,35.67,26.16,10.89,7.07,2.83,0.85
1933,Arkansas,29.79,20.70,14.04,9.34,3.70,0.94
1933,California,43.79,29.73,13.58,10.04,5.13,1.59
1933,Colorado,40.58,30.20,13.83,10.12,4.95,1.53
1933,Connecticut,45.33,31.10,16.10,12.29,6.35,2.34
1933,Delaware,59.29,45.24,30.14,25.87,16.66,6.37
1933,District of Columbia,41.33,25.14,11.32,8.29,3.72,0.91
1933,Florida,40.80,30.94,16.32,12.13,6.37,2.50
1933,Georgia,37.21,27.60,15.59,10.98,5.17,1.64
1933,Idaho,33.72,24.35,11.40,6.94,2.39,0.58
1933,Illinois,46.95,33.18,16.56,12.57,6.66,2.57
1933,Indiana,37.13,27.52,13.51,9.70,4.75,1.75
1933,Iowa,35.35,25.87,12.70,8.74,3.90,1.15
1933,Kansas,35.08,25.62,12.72,8.64,3.62,0.93
1933,Kentucky,38.04,28.37,16.00,11.48,5.62,2.00
1933,Louisiana,38.88,29.15,14.03,9.45,4.06,1.27
1933,Maine,38.26,28.43,13.76,10.33,5.40,2.10
1933,Maryland,53.52,35.49,16.91,12.80,6.65,2.52
1933,Massachusetts,46.90,31.11,15.68,11.77,5.52,1.47
1933,Michigan,37.53,27.90,12.71,9.16,4.63,1.72
1933,Minnesota,41.00,30.96,14.78,10.87,5.25,1.59
1933,Mississippi,27.86,18.91,13.41,9.40,3.77,1.04
1933,Missouri,43.82,33.03,15.94,11.88,5.76,1.68
1933,Montana,40.21,30.39,12.06,8.11,3.39,1.10
1933,Nebraska,37.81,28.15,13.49,9.41,4.15,1.32
1933,Nevada,39.31,26.74,12.00,9.15,5.64,1.95
1933,New Hampshire,40.54,28.66,13.57,9.77,4.66,1.40
1933,New Jersey,48.66,32.27,15.71,11.83,6.10,2.31
1933,New Mexico,35.97,26.44,12.81,8.20,3.04,0.78
1933,New York,51.80,36.05,20.45,16.19,8.60,3.11
1933,North Carolina,33.86,24.48,14.54,10.82,6.13,2.96
1933,North Dakota,37.55,27.92,13.30,8.57,2.92,0.58
1933,Ohio,40.13,29.29,13.84,10.32,5.19,1.76
1933,Oklahoma,38.57,28.87,15.17,10.56,4.68,1.17
1933,Oregon,39.61,28.87,11.38,7.77,3.20,0.82
1933,Pennsylvania,44.64,31.42,15.61,11.90,6.18,2.05
1933,Rhode Island,43.24,30.31,15.78,12.08,6.11,1.76
1933,South Carolina,29.33,20.27,12.58,8.49,3.57,0.94
1933,South Dakota,40.36,30.53,17.30,11.53,4.77,1.30
1933,Tennessee,38.48,28.78,15.60,11.02,5.22,1.67
1933,Texas,41.62,31.69,15.06,10.50,4.93,1.67
1933,Utah,37.25,27.63,11.82,8.29,3.64,1.19
1933,Vermont,40.57,28.77,12.11,8.54,3.79,0.99
1933,Virginia,36.49,26.93,12.60,9.10,4.39,1.36
1933,Washington,43.23,30.12,10.99,7.38,3.08,0.90
1933,West Virginia,35.06,25.60,12.51,8.72,3.93,1.13
1933,Wisconsin,36.27,26.02,11.46,8.11,3.82,1.24
1933,Wyoming,38.11,27.02,11.13,7.88,3.89,1.99
1934,United States,45.78,33.71,16.40,12.30,6.13,2.07
1934,Alabama,32.22,23.32,14.17,9.84,4.24,1.17
1934,Arizona,40.38,30.17,11.81,7.82,3.05,0.76
1934,Arkansas,31.18,22.34,14.97,10.36,4.42,1.15
1934,California,47.67,32.38,14.82,10.98,5.37,1.51
1934,Colorado,47.39,36.18,16.93,12.39,6.13,2.19
1934,Connecticut,43.86,30.74,15.83,11.93,5.66,1.78
1934,Delaware,61.74,48.09,33.31,29.02,20.01,8.36
